20	67891	77735	245938
20	123010	126392	81623
20	138111	139804	140850
20	168494	170322	245939
20	207899	210527	140881
20	238377	241737	400830
20	251504	271390	140680
20	277737	280965	85364
20	300957	306207	100507459
20	306207	310865	6666,100507459
20	310865	327426	6666
20	327426	328868	6666,80023
20	328868	340304	80023
20	361261	378203	57761
20	388142	411610	10616
20	416124	443197	128637
20	459116	524465	1457
20	584441	591042	6939
20	627259	634014	140809
20	642240	656823	85508
20	740724	749131	113278
20	814358	838106	83541
20	853296	896977	51378
20	939095	982907	343637
20	1093906	1160596	9491
20	1161205	1166059	55321
20	1184098	1188918	400831
20	1206700	1246960	642636
20	1246960	1277065	642636,9751
20	1277065	1289972	9751
20	1290619	1306049	27111
20	1306049	1309883	100507495,27111
20	1309883	1349622	100507495
20	1349622	1359378	2280,101929368,100507495
20	1359378	1373806	101929368,2280
20	1422807	1451386	55968
20	1451386	1454487	284759,55968
20	1454487	1472233	284759
20	1514897	1539489	128646
20	1544167	1600707	10326,100653194
20	1609798	1614154	55423
20	1614154	1629118	101929010,55423
20	1629118	1638425	101929010
20	1748603	1760641	100289473
20	1875154	1920543	140885
20	1927892	1959403	727993
20	1959403	1974732	5173,727993
20	1974732	1988163	5173
20	2082257	2157684	140901
20	2276647	2321724	7053
20	2361554	2413399	343641
20	2442280	2443608	6628
20	2443608	2443683	6628,100113378
20	2443683	2451499	100113378
20	2462463	2505348	79175
20	2517253	2622430	117532
20	2632791	2633423	10528,692213,26792,692201,100302138
20	2633423	2633488	10528,692213,26792,692201,100302138
20	2633488	2634858	692213,100302138,10528,100302138
20	2634858	2634932	10528,692213,100302138
20	2634932	2635713	692213,100302138,10528,100302138
20	2635713	2635844	10528,692213,677831,100302138
20	2635844	2636743	692213,100302138,677831,10528,100302138
20	2636743	2636828	10528,692213,677831,692201,100302138
20	2636828	2637270	692213,100302138,692201,10528,100302138
20	2637270	2637340	10528,692213,26793,692201,100302138
20	2637340	2637585	692213,100302138,26793,10528,100302138
20	2637585	2637656	10528,692213,26792,26793,100302138
20	2637656	2639039	10528,692213,26792,100302138
20	2639041	2644865	3420
20	2673524	2740753	57593
20	2774715	2781283	56265
20	2795614	2795633	100288797,100288797
20	2795633	2796479	128653,100288797
20	2796479	2798712	128653
20	2798712	2800930	100288797
20	2815960	2821349	64773
20	2821349	2821836	64601,64773
20	2821836	2844830	64601
20	2844830	2847378	5786,64601
20	2847378	3019722	5786
20	3024268	3026393	2797
20	3026591	3028900	64949
20	3052266	3053163	5020
20	3063202	3065370	551
20	3087559	3088219	100134015
20	3088219	3127165	22888,100134015
20	3127165	3131513	100134015,22888,60493
20	3131513	3140543	22888,60493
20	3140543	3140842	22888
20	3143263	3154192	9762
20	3170996	3185331	65992
20	3189514	3204516	3704
20	3208063	3219836	83959
20	3229951	3388272	25943
20	3451687	3631769	8455
20	3639939	3644046	64096
20	3648612	3662893	80332
20	3667617	3687775	6614
20	3713314	3733758	116835
20	3734155	3749034	54976
20	3758151	3762095	25876
20	3764498	3767337	1059
20	3767578	3786762	994
20	3801178	3805949	55317
20	3827487	3849280	57506
20	3869486	3898141	80025
20	3898141	3898218	80025,406896,100302282
20	3898218	3907605	100302282
20	3907956	3996229	11237
20	4101627	4168394	54498
20	4173712	4176590	728228
20	4201329	4229721	146
20	4666882	4682236	5621
20	4702556	4709106	23627
20	4760669	4804291	9770
20	4833002	4990939	9962
20	5080486	5093749	29058
20	5095599	5107272	5111
20	5107432	5178533	8760
20	5282317	5297378	128674
20	5407541	5451740	100507629
20	5451853	5455828	643406
20	5476713	5485259	149837
20	5488521	5490648	101929207
20	5525085	5591672	56261
20	5731039	5844558	149840
20	5892076	5906007	1114
20	5917881	5931182	51605
20	5931298	5975852	84515
20	5986736	6020699	54675
20	6021424	6034695	164312
20	6055492	6104191	55612
20	6427370	6509106	101929244
20	6748311	6760927	650
20	7127114	7234849	101929265
20	7282703	7288079	101929288
20	7328114	7348279	101929312
20	7863628	7921121	54363
20	7957995	8000476	56255
20	8112824	8811833	23236
20	8811833	8812040	23236,26767
20	8812040	8949003	26767
20	9049410	9461889	5332
20	9485827	9495005	101929329
20	9495005	9495645	24141,101929329
20	9495645	9511171	24141
20	9518036	9819689	57144
20	9966736	9966774	101929371
20	9966774	9987764	63926,101929371
20	9987764	10002620	63926
20	10002620	10037410	63926,100131208
20	10037410	10199478	100131208
20	10199478	10288066	100131208,6616
20	10288066	10349424	6616
20	10381657	10414870	8195
20	10415951	10617477	128710
20	10618332	10654694	182
20	10733738	10734614	101929395
20	10855981	10889920	101929413
20	11781111	11851363	728450
20	11871371	11907257	22903
20	12845850	12930986	101929486
20	12930986	12932275	101929486,100505515
20	12932275	12933167	100505515
20	12989627	13147411	55304
20	13202418	13218448	140862
20	13218448	13220321	100505536,140862
20	13220321	13246709	100505536
20	13246709	13281298	100505536,55617
20	13281298	13619587	55617
20	13694969	13765532	51575
20	13765596	13799067	79133
20	13829893	13976015	80343
20	13976015	13977089	140733,80343
20	13977089	14303634	140733
20	14303634	14318262	140733,23767
20	14318262	14535030	23767
20	14535030	14617170	23767,140848
20	14617170	14864899	140848
20	14864899	14910161	100379174,140848
20	14910161	16033842	100379174
20	16252749	16554078	55614
20	16710606	16722421	6629
20	16729003	16750707	56914
20	17206752	17465223	5126
20	17474550	17549865	631
20	17550508	17590564	11034
20	17594323	17662940	6238
20	17674317	17716516	140836
20	17922241	17937623	27131
20	17937623	17943353	58495,27131
20	17943353	17943589	692086,58495,27131
20	17943589	17949556	692086
20	17949556	17949623	692086,92667
20	17949623	17971765	58495,92667
20	17971765	18039832	58495
20	18118517	18118762	100303755
20	18118762	18123813	100303755,57325
20	18123813	18169031	57325,100303755
20	18269121	18297640	7692
20	18359693	18362128	440757
20	18364011	18447771	55184
20	18447771	18447925	55184,10621
20	18447925	18451259	10621
20	18451259	18451335	100422875,10621
20	18451335	18465287	100422875
20	18467184	18477887	10741
20	18488137	18542059	10483
20	18548064	18550207	388789
20	18568537	18655039	92675
20	18655039	18679353	92675,101929526
20	18679353	18744561	101929526
20	18768295	18774979	29075
20	18775173	18776711	100270804
20	18790372	18794370	100128496
20	18794370	18795033	140856,100128496
20	18795033	18810797	140856
20	19193290	19222946	57419
20	19222946	19265240	57419,100130264
20	19265240	19703581	100130264
20	19738296	19738679	101930064
20	19867165	19983101	54453
20	19997760	20014299	51126
20	20015012	20033158	51340
20	20033158	20036690	26074,51340
20	20036690	20341346	26074
20	20348765	20351590	3642
20	20370196	20693131	57186
20	21134664	21198927	101929591
20	21283942	21370463	22803
20	21376005	21378666	644524
20	21491648	21494664	4821
20	21686297	21696620	5075
20	22034831	22055238	100270679
20	22260866	22263310	101929663
20	22380989	22401281	284788
20	22528309	22559280	140828
20	22561643	22566093	3170
20	22568160	22588155	101929685
20	22990846	23011422	101929707
20	23016057	23017314	6754
20	23026270	23030378	7056
20	23059986	23066977	22918
20	23105705	23113258	200261
20	23168765	23170944	100505664
20	23331373	23335414	29107
20	23337231	23338753	100505683
20	23342787	23353700	64412
20	23355159	23402125	63908
20	23420322	23425567	128817
20	23431040	23433494	140880
20	23456337	23460435	100289308
20	23471738	23476655	10047
20	23499783	23522655	164380
20	23545369	23549386	128821
20	23583047	23586513	128822
20	23608534	23619110	1471
20	23666277	23669677	1472
20	23728190	23731905	1469
20	23804406	23807368	1470
20	23856572	23860387	1473
20	23965690	23969416	92086
20	24180403	24205224	400839
20	24449835	24647252	79953
20	24929866	24940564	8530
20	24943561	24973615	57136
20	24986868	25039616	84532
20	25051521	25062996	30813
20	25121425	25129894	284798
20	25176329	25207365	955
20	25228705	25275379	5834
20	25275379	25278650	26090,5834
20	25278650	25371619	26090
20	25388363	25433264	9837
20	25433341	25566153	22981
20	25593571	25604811	140838
20	25654851	25677477	26152
20	25744102	25848861	100133121,548321,100132948,101930018
20	25936448	25949924	101926955
20	25999468	26001320	100996695
20	26035291	26073683	284800,728882
20	26084052	26094664	101930665,149934
20	26167556	26232162	284801,724033
20	29558488	29596406	101930560
20	29611857	29634010	100134091
20	29637799	29638060	140678,100505874
20	29845467	29847435	245929
20	29891015	29896388	245930
20	29956421	29961726	117285
20	29964967	29978406	245932
20	29992648	30000641	245934
20	30009239	30016983	245935
20	30028322	30038060	245936
20	30053309	30063096	245937
20	30063096	30064560	28954,245937
20	30064560	30072708	28954
20	30073581	30075377	140875
20	30102231	30135307	81502
20	30135307	30135852	81502,100101490
20	30135852	30155510	100101490
20	30155510	30157370	100101490,100874042
20	30157370	30161066	100874042
20	30193086	30194318	3397
