6	292539	292559	56940
6	304627	304660	56940
6	311879	311961	56940
6	335113	335162	56940
6	345853	345927	56940
6	348102	348273	56940
6	348768	348840	56940
6	350821	350867	56940
6	393152	393367	3662
6	394820	395006	3662
6	395846	395934	3662
6	397107	397251	3662
6	398827	398934	3662
6	401423	401776	3662
6	405017	405129	3662
6	407454	407597	3662
6	486670	486763	55770
6	488978	489037	55770
6	491124	491185	55770
6	497366	497488	55770
6	499644	499699	55770
6	532468	532609	55770
6	549174	549290	55770
6	553853	553919	55770
6	555226	555287	55770
6	555953	556012	55770
6	556483	556563	55770
6	562783	562844	55770
6	564032	564153	55770
6	564544	564701	55770
6	564863	564928	55770
6	572519	572643	55770
6	576756	576881	55770
6	592468	592586	55770
6	598020	598122	55770
6	598859	598940	55770
6	599079	599224	55770
6	610097	610177	55770
6	617710	617834	55770
6	619429	619542	55770
6	629834	629960	55770
6	632940	633116	55770
6	637700	637817	55770
6	656107	656943	135458
6	1312939	1314150	94234
6	1390182	1391352	2295
6	1394930	1395093	2295
6	1610680	1612341	2296
6	1624403	1624465	2762
6	1624706	1624774	2762
6	1726649	1726745	2762
6	1742701	1742819	2762
6	1930336	1930463	2762
6	1960100	1960204	2762
6	1961007	1961199	2762
6	2116004	2116113	2762
6	2117702	2117789	2762
6	2124920	2124964	2762
6	2245554	2245655	2762
6	2623672	2624055	154386
6	2671534	2671581	340156
6	2675280	2675358	340156
6	2678453	2678605	340156
6	2679513	2679641	340156
6	2680454	2680524	340156
6	2683254	2683395	340156
6	2685529	2685638	340156
6	2685716	2685809	340156
6	2689084	2689189	340156
6	2693017	2693092	340156
6	2749369	2749527	340156
6	2765856	2766677	56897
6	2768924	2769115	56897
6	2770353	2770594	56897
6	2779496	2779725	56897
6	2783639	2783794	56897
6	2784557	2784636	56897
6	2785240	2785515	56897
6	2833841	2834245	1992
6	2836089	2836256	1992
6	2836341	2836483	1992
6	2838115	2838232	1992
6	2838782	2838919	1992
6	2840652	2840819	1992
6	2890396	2890803	5272
6	2892066	2892221	5272
6	2893644	2893786	5272
6	2895624	2895741	5272
6	2896286	2896423	5272
6	2900677	2900844	5272
6	2934181	2934648	401232
6	2948531	2948932	5269
6	2949147	2949302	5269
6	2953277	2953419	5269
6	2954825	2954942	5269
6	2955757	2955903	5269
6	2959401	2959565	5269
6	3006786	3006792	4835
6	3010258	3010422	4835
6	3012777	3012907	4835
6	3015763	3015876	4835
6	3017117	3017218	4835
6	3019712	3019888	4835
6	3077057	3077220	8737
6	3078012	3078168	8737
6	3081212	3081349	8737
6	3083318	3083546	8737
6	3085492	3085641	8737
6	3089814	3089890	8737
6	3104458	3104548	8737
6	3105715	3106284	8737
6	3111036	3111188	8737
6	3113286	3113572	8737
6	3118974	3119080	670
6	3123890	3123993	670
6	3127475	3127641	670
6	3129278	3129431	670
6	3137595	3137726	670
6	3140619	3140742	670
6	3152721	3152808	670
6	3154096	3155156	7280
6	3155858	3155968	7280
6	3156277	3156385	7280
6	3157640	3157696	7280
6	3224984	3226044	347733
6	3226392	3226502	347733
6	3226794	3226902	347733
6	3227720	3227776	347733
6	3259256	3259429	389362
6	3263917	3263992	389362
6	3263992	3264057	389362
6	3264442	3264558	389362
6	3267824	3267945	389362
6	3273288	3273645	63027
6	3284085	3284208	63027
6	3285312	3285344	63027
6	3287092	3287324	63027
6	3289997	3290099	63027
6	3298324	3298451	63027
6	3324067	3324235	63027
6	3410421	3410490	63027
6	3410490	3410575	63027
6	3415985	3416088	63027
6	3456139	3456792	63027
6	3723852	3723969	221749
6	3727784	3727895	221749
6	3737312	3737429	221749
6	3738290	3738381	221749
6	3751509	3751764	221749
6	3850045	3851022	26240
6	4021659	4021699	8899
6	4031792	4032988	8899
6	4037630	4037803	8899
6	4041005	4041160	8899
6	4042720	4042801	8899
6	4044046	4044256	8899
6	4047408	4047481	8899
6	4049249	4049339	8899
6	4049965	4050112	8899
6	4052190	4052327	8899
6	4052953	4053106	8899
6	4056554	4056668	8899
6	4057269	4057420	8899
6	4058961	4059047	8899
6	4060646	4060849	8899
6	4068929	4070153	222826
6	4073508	4073575	222826
6	4073666	4073740	222826
6	4074676	4074689	222826
6	4074810	4074894	222826
6	4077588	4077647	222826
6	4087875	4087959	404220
6	4099233	4099431	404220
6	4116107	4116262	10455
6	4117541	4117684	10455
6	4119419	4119508	10455
6	4122182	4122279	404220
6	4125483	4125603	10455
6	4126368	4126470	10455
6	4127995	4128064	10455
6	4130375	4130415	404220
6	4130605	4130793	10455
6	4131000	4131098	10455
6	4133782	4133904	10455
6	4133904	4133944	10455
6	4135744	4135793	10455
6	4777017	4777040	9425
6	4880761	4881003	9425
6	4882797	4882969	9425
6	4888778	4888988	9425
6	4891946	4892612	9425
6	4897498	4897641	9425
6	4899130	4899288	9425
6	4935748	4936004	9425
6	4937798	4937970	9425
6	4943779	4943989	9425
6	4952499	4952642	9425
6	4954131	4954289	9425
6	4995311	4995509	10799
6	4996184	4996318	10799
6	4996455	4996653	10799
6	4998949	4999074	10799
6	5000042	5000137	10799
6	5000796	5000864	10799
6	5002334	5002478	10799
6	5004113	5004235	10799
6	5085719	5086795	648791
6	5109656	5109724	57128
6	5144412	5144495	57128
6	5187028	5187213	57128
6	5216850	5216970	57128
6	5260880	5260965	57128
6	5368803	5369414	10667
6	5404774	5404933	10667
6	5431273	5431404	10667
6	5545412	5545572	10667
6	5613401	5613552	10667
6	5771523	5771661	10667
6	5999208	5999436	51299
6	6002585	6002729	51299
6	6006927	6006981	51299
6	6145851	6146004	2162
6	6152045	6152181	2162
6	6167690	6167850	2162
6	6174812	6175099	2162
6	6182220	6182373	2162
6	6196029	6196117	2162
6	6197455	6197558	2162
6	6222265	6222403	2162
6	6224918	6225092	2162
6	6248544	6248651	2162
6	6251043	6251161	2162
6	6266790	6267041	2162
6	6305583	6305771	2162
6	6318767	6318896	2162
6	6509538	6509619	285780
6	6536387	6536676	285780
6	6588967	6589102	9450
6	6625158	6625244	9450
6	6626525	6626653	9450
6	6649857	6649909	9450
6	6654776	6654859	9450
6	7182144	7182314	6239
6	7187666	7187755	6239
6	7189391	7189554	6239
6	7211036	7211180	6239
6	7211805	7211941	6239
6	7226699	7226888	6239
6	7229229	7232139	6239
6	7240670	7240834	6239
6	7246656	7247453	6239
6	7248743	7249200	6239
6	7290096	7290163	6745
6	7295624	7295717	6745
6	7298155	7298233	6745
6	7298979	7299055	6745
6	7301542	7301804	6745
6	7303782	7303869	6745
6	7310149	7310261	6745
6	7313274	7313352	6745
6	7327090	7327131	285782
6	7329397	7329498	285782
6	7330081	7330120	285782
6	7334254	7334322	285782
6	7355273	7355343	285782
6	7356257	7356361	285782
6	7365700	7365807	285782
6	7366036	7366116	285782
6	7368920	7369030	285782
6	7370151	7370297	285782
6	7373305	7374363	285782
6	7378849	7379127	285782
6	7379127	7379252	285782
6	7386017	7386104	285782
6	7387211	7387405	285782
6	7390235	7390305	83732
6	7393331	7393535	83732
6	7395285	7395375	83732
6	7396935	7397004	83732
6	7398930	7398972	83732
6	7401190	7401282	83732
6	7402835	7402947	83732
6	7403049	7403129	83732
6	7404173	7404259	83732
6	7404650	7404787	83732
6	7405150	7405253	83732
6	7405481	7405587	83732
6	7410618	7410683	83732
6	7411564	7411683	83732
6	7413121	7413174	83732
6	7414470	7414622	83732
6	7417563	7417673	83732
6	7542148	7542317	1832
6	7555950	7556052	1832
6	7558348	7558496	1832
6	7559458	7559632	1832
6	7562884	7563012	1832
6	7563968	7564018	1832
6	7565591	7565752	1832
6	7566609	7566713	1832
6	7567586	7567681	1832
6	7568013	7568138	1832
6	7568669	7568821	1832
6	7569418	7569572	1832
6	7570669	7570795	1832
6	7571615	7571816	1832
6	7572074	7572300	1832
6	7574318	7574484	1832
6	7574889	7575027	1832
6	7575527	7575720	1832
6	7576526	7576688	1832
6	7577191	7577274	1832
6	7578011	7578118	1832
6	7578696	7578794	1832
6	7579507	7580004	1832
6	7580004	7581801	1832
6	7582874	7586110	1832
6	7590490	7590645	154007
6	7593966	7594079	154007
6	7594331	7594391	154007
6	7595259	7595333	154007
6	7601568	7601756	154007
6	7602855	7602976	154007
6	7605630	7605718	154007
6	7606263	7606427	154007
6	7609057	7609105	154007
6	7727188	7727851	654
6	7828375	7828497	81567
6	7829590	7829719	81567
6	7831192	7831274	81567
6	7833936	7834079	81567
6	7834726	7834812	81567
6	7836852	7836967	81567
6	7840337	7840433	81567
6	7844807	7844912	81567
6	7845372	7845564	654
6	7849805	7849954	81567
6	7861683	7861831	654
6	7862533	7862730	654
6	7879306	7879382	654
6	7880223	7880333	654
6	7880426	7880575	654
6	7883376	7883498	81567
6	7884591	7884720	81567
6	7886193	7886275	81567
6	7888937	7889080	81567
6	7889727	7889813	81567
6	7891853	7891968	81567
6	7895338	7895434	81567
6	7899808	7899913	81567
6	7904806	7904894	81567
6	7904894	7904955	81567
6	7910746	7911008	81567
6	7971598	7971656	81567
6	7986370	7986444	81567
6	8015881	8016060	63915
6	8026599	8026657	63915
6	8041371	8041500	63915
6	8062766	8062848	63915
6	8064497	8064608	63915
6	8073707	8073742	9521
6	8080122	8080262	9521
6	8090418	8090513	9521
6	8097499	8097699	9521
6	8102667	8102753	9521
6	8413781	8413931	51000
6	8415140	8415209	51000
6	8417116	8417227	51000
6	8417634	8417726	51000
6	8419812	8419909	51000
6	8420953	8421060	51000
6	8422702	8422856	51000
6	8428169	8428290	51000
6	8430096	8430389	51000
6	8434617	8434619	51000
6	10005102	10005221	266553
6	10008544	10008707	266553
6	10011591	10011659	266553
6	10016736	10016822	266553
6	10040988	10041164	266553
6	10041460	10041526	266553
6	10047507	10047518	266553
6	10398649	10398937	7020
6	10400680	10400821	7020
6	10402724	10402842	7020
6	10404740	10404971	7020
6	10407025	10407076	7020
6	10410133	10410567	7020
6	10411802	10411828	7020
6	10415173	10415217	7020
6	10419650	10419682	7020
6	10529144	10530068	2651
6	10538116	10538472	221718
6	10556656	10557574	2651
6	10586222	10587146	2651
6	10621583	10621675	2651
6	10626649	10626839	2651
6	10671688	10671830	347744
6	10683419	10683464	347744
6	10687198	10687396	347744
6	10687712	10687782	347744
6	10695218	10695301	55003
6	10697556	10697718	55003
6	10702601	10702721	55003
6	10702797	10702871	55003
6	10703637	10703689	55003
6	10704739	10704884	55003
6	10704979	10705076	55003
6	10707647	10707746	55003
6	10709185	10709308	55003
6	10709470	10709684	55003
6	10724846	10724865	51522
6	10725193	10725269	51522
6	10726139	10726240	51522
6	10728872	10728959	51522
6	10730847	10730898	51522
6	10749478	10749500	81853
6	10749854	10749930	81853
6	10751365	10751466	81853
6	10755374	10755464	81853
6	10756699	10756750	81853
6	10764684	10764838	4117
6	10770343	10770462	4117
6	10775560	10775691	4117
6	10784656	10784804	4117
6	10791907	10792079	4117
6	10796230	10796541	4117
6	10802124	10802291	4117
6	10803952	10804123	4117
6	10809042	10809174	4117
6	10813876	10813955	4117
6	10818082	10818203	4117
6	10819118	10819172	4117
6	10830780	10830880	4117
6	10874227	10875165	9247
6	10876123	10876248	9247
6	10876677	10876789	9247
6	10877372	10877624	9247
6	10881936	10882025	9247
6	10887359	10887367	221711
6	10891745	10891813	221711
6	10894099	10894236	221711
6	10894317	10894436	221711
6	10898243	10898347	221711
6	10899056	10899080	221711
6	10902909	10902994	221711
6	10903107	10903195	221711
6	10906252	10906286	221711
