18	158698	158713	9097
18	163307	163452	9097
18	166786	166818	9097
18	178932	179036	9097
18	180235	180338	9097
18	192841	192899	9097
18	196636	196766	9097
18	197615	197695	9097
18	198046	198131	9097
18	199201	199315	9097
18	202879	202944	9097
18	203097	203189	9097
18	204563	204691	9097
18	209970	210030	9097
18	210385	210492	9097
18	211132	211283	9097
18	214625	214920	9984
18	215428	215503	9984
18	216485	216632	9984
18	218885	218968	9984
18	223439	223504	9984
18	224083	224178	9984
18	224923	224993	9984
18	225088	225138	9984
18	225336	225402	9984
18	226800	226900	9984
18	246323	246454	9984
18	247848	247956	9984
18	252538	252611	9984
18	254272	254354	9984
18	259179	259274	9984
18	259681	259729	9984
18	260185	260303	9984
18	264025	264091	9984
18	265302	265362	9984
18	265456	265529	9984
18	267965	268018	9984
18	320044	320063	81035
18	321661	321806	81035
18	331667	331776	81035
18	333006	333142	81035
18	334741	335229	81035
18	346294	347340	81035
18	348064	348162	81035
18	357399	357521	81035
18	480706	480756	81035
18	500507	500513	81035
18	580408	580926	1068
18	618000	618105	27098
18	619212	619360	27098
18	624864	625031	27098
18	627096	627528	27098
18	633297	633434	27098
18	641326	641540	27098
18	644909	645096	27098
18	649897	649900	27098
18	657742	657875	7298
18	657875	657946	494514,7298
18	657946	658246	494514
18	659640	659713	7298
18	662145	662319	7298
18	669071	669172	7298
18	670691	670866	7298
18	671379	671450	7298
18	672859	672996	7298
18	674304	674405	55556
18	675320	675401	55556
18	677344	677443	55556
18	677742	677871	55556
18	678695	678736	55556
18	683245	683379	55556
18	685920	686007	55556
18	688573	688607	55556
18	690548	690630	55556
18	691067	691105	55556
18	691203	691275	55556
18	693881	693907	55556
18	694247	694333	55556
18	697239	697354	55556
18	706469	706531	55556
18	706531	706577	55556
18	712359	712503	55556
18	712503	712505	55556
18	712505	712586	55556
18	724423	724631	7525
18	732833	732964	7525
18	736807	736960	7525
18	739734	739810	7525
18	742917	743096	7525
18	743259	743414	7525
18	745707	745856	7525
18	745947	746050	7525
18	747919	748017	7525
18	751704	751803	7525
18	756556	756826	7525
18	905387	905496	116
18	907659	907790	116
18	908265	908363	116
18	909446	909635	116
18	2538998	2539143	64863
18	2544193	2544284	64863
18	2544651	2544757	64863
18	2547353	2547527	64863
18	2552693	2552762	64863
18	2554667	2555036	64863
18	2563795	2563857	64863
18	2566819	2567214	64863
18	2572984	2573084	10403
18	2574987	2575064	10403
18	2577744	2577867	10403
18	2577967	2578139	10403
18	2578925	2579027	10403
18	2585111	2585200	10403
18	2587828	2587921	10403
18	2589202	2589308	10403
18	2590016	2590160	10403
18	2595414	2595619	10403
18	2599017	2599169	10403
18	2601394	2601483	10403
18	2606413	2606505	10403
18	2608698	2608828	10403
18	2610757	2610859	10403
18	2616435	2616572	10403
18	2656074	2656259	23347
18	2666155	2666230	23347
